Date,volume,pct_change_1d,rsi,adx,corr,volatility,volume^2,pct_change_1d^2,rsi^2,adx^2,corr^2,volatility^2,volume*pct_change_1d,volume*rsi,volume*adx,volume*corr,volume*volatility,pct_change_1d*rsi,pct_change_1d*adx,pct_change_1d*corr,pct_change_1d*volatility,rsi*adx,rsi*corr,rsi*volatility,adx*corr,adx*volatility,corr*volatility
2023-06-30,8312400,0.0063290861527656,54.401437321432,15.303786613211548,0.6159349751302475,1.742036690428613,69095993760000,4.005733152912948e-05,2959.5163826376943,234.20588470271295,0.3793758935886986,3.0346918307994755,52609.89573624892,452206507.59067136,127211195.84365968,5119897.88727267,14480505.785518805,0.3443113836416219,0.096858983938557,0.0038983055221008,0.0110255002950013,832.5479882191981,33.50774794362594,94.76929982598703,9.42613742700707,26.65975778270476,1.0729813255951266
2023-07-03,3878900,0.0188679230047985,61.45746910802728,15.134255303157673,0.875833701229212,1.5574903359675354,15045865210000,0.000355998518515,3777.020509164127,229.0456835811561,0.7670846722088606,2.4257761466322663,73186.78654331314,238387376.923127,58704262.89541829,3397271.3436979903,6041349.264184473,1.1595747952000446,0.2855519637949432,0.0165251628398005,0.0293866077397533,930.1130277668108,53.82652263706349,95.71941420877585,13.255090837512414,23.571456376733497,1.3641025255791754
2023-07-04,4323800,-0.0185185170509187,52.44097641456619,14.9816746963027,0.7969325352810558,1.5329862438008273,18695246440000,0.0003429354737651,2750.056007313087,224.45057670583657,0.6351014657894912,2.3500468236825696,-80070.36402476263,226744293.82130128,64777765.05187361,3445776.896048229,6628325.920946017,-0.9711291158999736,-0.2774383983148,-0.0147580087430341,-0.0283886318946495,785.6536493995129,41.79192028667429,80.39129545501359,11.939383998480553,22.96670121853097,1.221686613823176
2023-07-05,7127400,-0.0377357652639205,39.547533022171336,15.669497556704858,0.1049474766922857,1.7953620168933333,50799830760000,0.0014239879800537,1564.0073681397323,245.53315367957956,0.0110139728640778,3.2233247717032976,-268957.8933420672,281871086.862224,111682776.8856582,748002.6453765975,12796263.239205545,-1.4923564228918031,-0.5913004816033908,-0.0039602733455008,-0.0677493596332457,619.6899720646185,4.150413800081728,71.00213864984123,1.644474229612112,28.13242073711079,0.1884187134221282
2023-07-06,7292800,0.0,39.547533022171336,16.795483875870186,0.0101451179398317,1.6545846075625923,53184931840000,0.0,1564.0073681397323,282.0882786246154,0.000102923418013,2.737650223583058,0.0,288412248.82409114,122486104.80994608,73986.31611160524,12066554.626032475,0.0,0.0,0.0,0.0,664.2199532043225,0.4012143867393203,65.43473940555803,0.170392164777246,27.78954909758052,0.0167859559851527
2023-07-07,3025300,-0.0065360864691381,37.64313431230412,17.80888323794837,0.1809004316155104,1.656727239444045,9152440090000,4.272042633205106e-05,1417.0055608541677,317.15632218287834,0.0327249661586779,2.7447451459158865,-19773.622395083705,113881774.23501363,53877214.4597652,547278.0757664038,5012096.91749007,-0.2460387808346017,-0.1164004007620158,-0.0011823808633433,-0.0108285124927828,670.382183678232,6.809659244456446,62.364405993245015,3.221634664335089,29.504461964387527,0.2997026726846009
2023-07-10,3661600,-0.0131578380568968,34.00440313140549,20.13655279830947,0.4886816487079095,1.6813817631636825,13407314560000,0.0001731287023315,1156.2994323231394,405.48075859910495,0.2388097537838807,2.8270446334994137,-48178.73982913352,124510522.50595434,73732001.72628996,1789356.7249088816,6156547.464000139,-0.4474244296244696,-0.2649535007443092,-0.006429993995076,-0.0221233489515274,684.7314590305465,16.617327785583637,57.17438329241121,9.84036382077174,33.85723264806016,0.8216604121302402
2023-07-11,7456800,-0.0066666375659247,32.27136156554339,23.787013005898967,0.6643401703388204,1.5695797202051134,55603866240000,4.444405643539951e-05,1041.440777294031,565.8219877428066,0.4413478619258129,2.463580498079162,-49711.78300158792,240641088.92194396,177374998.58238742,4953851.7821825165,11704042.05762549,-0.2151414713163927,-0.1585793944862674,-0.0044289151361336,-0.0104638191254331,767.6392972776486,21.43916183951876,50.65247465668364,15.802668272190656,37.33561321831429,1.0427348586814231
2023-07-12,3838400,0.0067113799033073,35.90115188909526,26.20427850688261,0.6932123261158857,1.6028817410297744,14733314560000,4.504262020651832e-05,1288.8927069638885,686.6642120662697,0.480543329078997,2.569229875726641,25760.960620855087,137802981.41110325,100582502.6208182,2660826.192563216,6152501.274768686,0.2409462692940601,0.1758668681517617,0.0046524112742191,0.0107575483041255,940.7637828197468,24.887121011279447,57.545300844967386,18.1651288579446,42.00235955554109,1.1111373801879303
2023-07-13,3150400,-0.0133331895414329,32.080519253628445,28.37979918009459,0.7501230578295994,1.5762055142321874,9925020160000,0.0001777739433477,1029.1597155824254,805.4130015024975,0.5626846018876286,2.484423823095954,-42004.88033133028,101066467.85663106,89407719.33697,2363187.68138637,4965677.852037083,-0.4277356437962162,-0.3783932416160038,-0.0100015329094412,-0.0210158468775095,910.4386940111332,24.064337199293107,50.56549134700101,21.288341741562512,44.7323959604672,1.1823481001037246
2023-07-14,12542400,0.0,32.08051925362844,30.671042565059423,0.7689199113386994,1.5314683912896552,157311797760000,0.0,1029.159715582425,940.712852027687,0.5912378300531134,2.3453954335193243,0.0,402366704.6867093,384688484.2680013,9644101.095974503,19208289.15091137,0.0,0.0,0.0,0.0,983.9429715372462,24.667350020199414,49.13030121309115,23.583575329790968,46.971732216288096,1.1775765396484623
2023-07-17,6619700,-0.0067568130251016,30.10296024206723,32.7331648109226,0.823571034940105,1.2356793690183852,43820428090000,4.56545222561836e-05,906.1882153354804,1071.4600785390217,0.6782692495923156,1.5269035030176743,-44728.07518226553,199272565.91441244,216683731.09886435,5451793.179993013,8179826.719091004,-0.2034000738577176,-0.2211718743472415,-0.0055647154959797,-0.0083492544554328,985.3651589002372,24.79192612132014,37.19760691750317,26.958086420196555,40.44769643953565,1.0176697367966074
2023-07-18,3673200,0.0068027781249431,34.58352435349249,34.589074832199465,0.8944799056209076,1.2908113095416351,13492398240000,4.627779021720464e-05,1196.0201567086085,1196.4040977474945,0.8000943015595878,1.666193836840591,24987.96460854107,127032201.65524864,127052589.67363508,3285603.589326718,4741408.102208334,0.2352640429553764,0.2353018016305071,0.006084948335159,0.008781102939979,1196.2121118241444,30.934267599750324,44.64080435929667,30.939232391420287,44.647968979985,1.154604778333202
2023-07-20,8809300,-0.0202703523282733,28.494914366759797,36.98728849800113,0.9103157091240376,0.8837001280927412,77603766490000,0.0004108871835123,811.9601447689737,1368.0595104343663,0.8286746902779996,0.7809259163911273,-178567.61476545836,251020249.13109705,325832120.5654413,8019244.176386385,7784779.538407385,-0.577601953778199,-0.749745369521975,-0.0184524201539062,-0.0179129129489801,1053.9496184091815,25.939368178205672,25.18095947589732,33.67010975763326,32.68567158348677,0.8044461087577467
2023-07-21,5774500,-0.020689740661053,23.83281308858223,39.97178409286269,0.903312283958522,0.9820190921758574,33344850250000,0.0004280653686216,568.0029797152965,1597.7435235664302,0.8159730823503616,0.964361497397895,-119472.90744725056,137622579.1800181,230817067.2442356,5216176.783718485,5670669.247769488,-0.493094722026116,-0.8270058466409327,-0.0186892968910452,-0.0203177203413211,952.6400591023609,21.52847282420377,23.404277473246413,36.10700358282071,39.25305512752239,0.8870699090442481
2023-07-24,5692200,0.0140845363307822,32.065980754362855,40.51076815569816,0.894585689803873,1.1952760933922069,32401140840000,0.0001983741636531,1028.227121739169,1641.122336564728,0.8002835564018712,1.4286849394349357,80171.99770207853,182525975.64998424,230595394.49586505,5092160.663501605,6803750.57880712,0.4516344709169869,0.570575385876826,0.0125998246490405,0.0168349095626979,1299.0175120250728,28.68576751237941,38.32770020686452,36.24035347505001,48.42155270146032,1.069276888513346
2023-07-25,4907700,-0.00694450326309,30.249434003330965,40.99585381225009,0.9032762709231216,1.1658366035826488,24085519290000,4.822612557106822e-05,915.0282575218756,1680.6600297953803,0.8159080216127808,1.3591749862531264,-34081.53866426699,148455147.2581474,201195351.75437975,4433008.954809404,5721576.299402566,-0.2100672931427587,-0.284695840572333,-0.0062728050108974,-0.0080961560978095,1240.1013743038632,27.32359594406387,35.26589739874086,37.0305819548387,47.79446696944443,1.0530725397898126
2023-07-26,9649600,0.041958130482538,49.370485393615056,37.92715647862892,0.6422284539218346,1.873956710030337,93114780160000,0.0017604847135896,2437.444828001157,1438.4691985544034,0.41245738702683,3.5117137510677243,404879.17590429913,476405435.85422784,365981889.1561776,6197247.688964135,18082932.66910874,2.0714932681315394,1.5913525803619504,0.026946705269251,0.0786277201580805,1872.4821249495012,31.707130503711912,92.51815238081969,24.35789906692134,71.07384937549722,1.203508320599231
2023-07-27,6161300,-0.0201341397099227,42.84531209511106,35.16532887836986,0.4790833132407324,1.959932793391083,37961617690000,0.0004053835818586,1835.7207685274705,1236.6003551239137,0.2295208210257177,3.8413365546097737,-124052.4749947469,263982821.41160777,216664140.81830025,2951776.017870125,12075733.91992048,-0.8626534996382081,-0.7080236445824791,-0.0096459303614815,-0.0394615606841951,1506.6694907209785,20.52647407535904,83.97393221828378,16.847122270249443,68.92168125909957,0.938971096386964
2023-07-28,12311700,0.0273971374054025,52.2039543774487,33.60955529182637,0.1664555723939464,2.1265766708595275,151577956890000,0.0007506031380105,2725.252852642745,1129.6022069143337,0.0277074575809963,4.522328337043991,337305.336594094,642719425.1088352,413790761.8863787,2049351.0706425505,26181773.998621244,1.4302389111843257,0.92080560446464,0.0045604061887718,0.0582621132546618,1754.5516911008433,8.68963910712569,111.01571150569752,5.594497764006949,71.47329620156134,0.3539805369875357
2023-07-31,11765800,-0.0199999126977747,45.935909930679095,32.20935906393723,-0.0238692895274586,2.2340496921209563,138434049640000,0.0003999965079186,2110.107821159462,1037.442811309635,0.0005697429825456,4.990978026865739,-235314.97281947863,540472729.0623841,378968876.8744726,-280841.286722173,26285381.867556747,-0.918714188306428,-0.6441843693300258,0.000477383706707,-0.0446807988049097,1479.5662168859228,-1.0964575338426423,102.6231054379296,-0.7688145169909922,71.95730870020229,-0.0533251789199649
2023-08-01,11729500,-0.0272110251626196,38.99877637533556,29.5546102958598,-0.0063738352094679,2.386583564877563,137581170250000,0.0007404398904007,1520.904558773431,873.4749897401418,4.062577527745309e-05,5.695781112143696,-319171.71964494704,457436147.4944984,346660801.46528745,-74761.90008945408,27993431.924231373,-1.0611966852606325,-0.8042112444320584,0.0001734385902672,-0.0649413854365778,1152.593637788426,-0.2485717739872798,93.07383874771122,-0.1883762157058545,70.53454719846019,-0.0152116903561541
2023-08-02,8408400,-0.0139859537140167,35.98012016561508,28.156283611898356,-0.0064766130834677,2.387081395784258,70701190560000,0.0001956069012906,1294.5690471321006,792.7763068336558,4.194651703294509e-05,5.6981575900993215,-117599.49320893874,302535242.4005578,236749295.1222861,-54457.95345102987,20071535.208312355,-0.5032162952610544,-0.3937924793547397,9.058161080897488e-05,-0.0333856099130292,1013.0664677732412,-0.2330293170093629,85.88747546542177,-0.1823573548226482,67.21134078438774,-0.0154602025992386
2023-08-03,8648100,0.0,35.98012016561508,27.36332204926433,0.2162845238347985,2.3242741815671724,74789633610000,0.0,1294.5690471321006,748.7513935717552,0.0467789952504455,5.402250471099749,0.0,311159677.20425576,236640745.4142428,1870450.190575721,20100555.54961106,0.0,0.0,0.0,0.0,984.5356154629552,7.781943157538889,83.62766435062349,5.918263079963378,63.5998629610128,0.5027045346217719
2023-08-04,3869200,-0.0070922586382127,34.33935881707227,26.649656642893707,0.6595696302839037,2.244793349262749,14970708640000,5.030013259130298e-05,1179.1915639676388,710.2041991841287,0.4350320971928454,5.03909718089427,-27441.367122972668,132865847.135016,103112851.48268431,2552006.81349448,8685554.426967429,-0.243543614201067,-0.1890062575309659,-0.0046778384078837,-0.0159206550223112,915.1321218121004,22.649198199162665,77.08476429051096,17.57730417914638,59.82297199210363,1.4805975194369974
2023-08-07,7302100,-0.0214284790695196,29.80835899711915,26.96328904540914,0.8710824942206146,2.257125954474707,53320664410000,0.0004591797152328,888.5382661011341,727.0189561462806,0.758784711737607,5.094617574363357,-156472.89701353916,217663618.23286372,196888632.93848208,6360731.481048349,16481759.432169758,-0.6387477968664943,-0.5777822749549573,-0.0186659729952313,-0.0483667762727307,803.7313996086458,25.965539703834047,67.28122075269728,23.48724907406637,60.85953952239653,1.966142906193913
2023-08-08,6581200,0.0145984758471506,36.057990035301,27.245561384104494,0.92568849990978,2.3352466695147416,43312193440000,0.0002131154970598,1300.1786453858658,742.3206151350062,0.8568991988652189,5.453377007479693,96075.48924526808,237304844.0203229,179308488.58106852,6092141.155606245,15368725.381410418,0.5263916966271416,0.3977436698079108,0.013513641207918,0.03409104210205,982.4201808942216,33.37846670553958,84.20430113933239,25.220902846851523,63.62510648128948,2.161710986422411
2023-08-09,13352300,0.028776945857379,46.61979411891507,25.142573226969372,0.7243709719924097,2.079000698182893,178283915290000,0.0008281126128785,2173.405203690028,632.1489884735172,0.5247133050652285,4.322243903044955,384238.4141714816,622481477.0139897,335711180.4984632,9672018.529334253,27759441.022347435,1.3415752912421748,0.7235264684676845,0.0208451842416825,0.0598272905290622,1172.1415874610584,33.770025580004535,96.92258452236712,18.212550206810143,52.27142729298383,1.5059677565156404
2023-08-11,15285400,-0.0064515028202184,63.48701471178165,29.17466280078497,0.0118342313809238,3.312167326267394,233643453160000,4.162188863928657e-05,4030.60103701398,851.1609495395064,0.0001400490323772,10.9704523971933,-98613.80120816705,970424414.6754673,445946390.7751186,180890.960349974,50627802.448927626,-0.4095866544603093,-0.1882204193381864,-7.634857712914812e-05,-0.0213684568464494,1852.2122464447043,0.7513200217833431,210.27961577062052,0.3452597100449224,96.63136488362876,0.0391969545113843
2023-08-14,7951600,0.019480601765119,66.98962370090464,30.989647772727118,0.0894328632045485,3.240591279662607,63227942560000,0.0003794938451311,4487.609683588806,960.3582690776906,0.0079982370209634,10.501431841825331,154901.95299552032,532674691.82011336,246417283.2296169,711134.3550572883,25767885.619365185,1.3049981817125014,0.6036969871018042,0.0017422059928021,0.0631286682026246,2075.984842918567,5.991073852567189,217.0859903930311,2.771492930015447,100.4247823321152,0.2898153566159189
2023-08-15,6450100,-0.0063694803996865,64.69121264381154,32.853620499594555,0.4089185939936643,3.057538549523988,41603790010000,4.0570280561991065e-05,4184.952993326842,1079.3603799313796,0.1672144165137553,9.348541981825251,-41083.78552601818,417264790.6738488,211909137.58443484,2637565.8231185344,19721429.39828468,-0.412049410966712,-0.2092604918309075,-0.00260459896951,-0.019474931862479,2125.340549858357,26.45343971805258,197.7958764739074,13.434456302295636,100.4512111689419,1.2502843647527773
2023-08-16,4807600,0.0064103107483539,65.98783047462146,34.531195953775246,0.58387015717608,2.952315026767428,23113017760000,4.1092083890462365e-05,4354.393770747381,1192.4034939980238,0.3409043604408204,8.716164017276759,30818.20995378652,317243093.7897901,166012177.66736987,2807014.1676397226,14193549.722687086,0.4230024989520252,0.2213556965760023,0.0037427891441889,0.0189252567486141,2278.6387046836558,38.52832495092576,194.81686349400653,20.16173480900877,101.94696870658126,1.723768638712001
2023-08-17,9725700,0.0,65.98783047462146,34.582057938712424,0.6281287394842594,2.952315026767428,94589240490000,0.0,4354.393770747381,1195.918731276463,0.3945457133660846,8.716164017276759,0.0,641777842.847026,336334720.8945354,6108991.681602062,28713330.25583197,0.0,0.0,0.0,0.0,2281.994976723293,41.44885277732498,194.81686349400653,21.72198446181506,102.09712930900253,1.854433916323862
2023-08-18,4764600,-0.0063694803996865,63.12594619450581,34.62783372515588,0.6138633794855302,2.947427943063868,22701413160000,4.0570280561991065e-05,3984.8850829516414,1199.086868497043,0.376828248673396,8.687331479553704,-30348.026312346512,300769883.23834234,164987776.56687772,2924813.457896757,14043315.177522106,-0.4020794769975722,-0.2205613081959851,-0.0039099907637184,-0.0187735845128337,2185.914768566484,38.750706664181074,186.05917774603267,21.256759034787205,102.06304472929384,1.8093180779192708
2023-08-21,3211600,0.0,63.12594619450581,34.669031932954994,0.5693255895796919,2.7550132536205663,10314374560000,0.0,3984.8850829516414,1201.9417751682531,0.3241316269502638,7.590098027624979,0.0,202735288.79827484,111343062.95587826,1828446.063494139,8848000.56532781,0.0,0.0,0.0,0.0,2188.5154444153204,35.93921653496293,173.91281841320225,19.737967045386767,95.51364246548565,1.5684995449173942
2023-08-22,5432100,-0.0064103930468319,59.91772648857315,34.7060902422824,0.4456269230735993,2.824089253951867,29507710410000,4.1093139014872016e-05,3590.133947559461,1204.5126999054496,0.1985833545680436,7.9754801142864125,-34821.89606969609,325479082.0585782,188526952.80510223,2420690.008828099,15340735.236391935,-0.3840961772643307,-0.2224796795718509,-0.0028566437291521,-0.018103522117166,2079.510022624814,26.70095209266836,169.21300749760655,15.465968206582977,98.01309649991347,1.2584902047237871
2023-08-23,3718500,-0.0129030056404368,53.837599527608695,32.992268469345184,-0.268658499113611,2.8449585713165315,13827242250000,0.0001664875545571,2898.487122895172,1088.4897787533484,0.0721773891459781,8.0937892725074,-47979.82647396459,200195113.8434129,122681750.30326007,-999006.6289539624,10578978.447440522,-0.6946668503723176,-0.4256994261507691,0.0034665021294142,-0.0367085164925064,1776.2245373599576,-14.463928684967003,153.1657402351772,-8.86365332932759,93.86163696903972,-0.7643222998103024
2023-08-24,5937800,0.0065358347326387,56.30111434660508,32.00261602291317,-0.4746213058926792,0.9368701293035416,35257468840000,4.271713565236698e-05,3169.8154766695,1024.167432310019,0.2252653840072722,0.877725639181235,38808.47947546234,334304756.76727164,190025133.42085385,-2818206.390129551,5562947.4537785705,0.367974778632807,0.2091638093378571,-0.0031020464159037,0.0061232283310738,1801.7829440965304,-26.72170841439876,52.746832277837385,-15.189123408777032,29.98229501143826,-0.4446585242218902
2023-08-25,6551300,-0.0194805183978273,47.79825464827685,29.51543938168096,-0.7671290504355113,1.1030314257742793,42919531690000,0.000379490597048,2284.67314742152,871.1611618936831,0.5884869800220892,1.216678326245639,-127622.72017968654,313140705.67725617,193364498.02120644,-5025692.548118165,7226289.779675036,-0.9311347790597956,-0.5749760598947948,0.0149440715805168,-0.0214876239831776,1410.7864876213655,-36.66742970080738,52.72297697421089,-22.642150986055807,32.55645718352986,-0.8461674502547509
2023-08-28,3049000,0.0066224878397127,50.56347856139507,27.27697780590981,-0.7584616995269131,0.8779440145532242,9296401000000,4.38573451871433e-05,2556.665364228659,744.0335182240963,0.5752641496492534,0.770785692689832,20191.965423284186,154168046.13369358,83167505.330219,-2312549.721857558,2676851.3003727808,0.3348560219064154,0.1806414538237523,-0.0050229033820048,0.0058141735603273,1379.21888250877,-38.350461883668345,44.391903357967074,-20.68854294462824,23.94765939979965,-0.6658869093675194
2023-08-29,8353700,-0.0145501464567548,44.73965481066603,26.999161774170798,-0.7258539667250867,0.9462519707595064,69784303690000,0.000211706761913,2001.6367125775523,728.9547365078454,0.5268639810105433,0.8953927921662496,-121547.5584557934,373741654.3918608,225542897.71289057,-6063566.281831357,7904705.088133688,-0.6509685299198495,-0.3928417580238034,0.0105612815220665,-0.0137681047595437,1207.9331779537308,-32.47445591423305,42.33498653569276,-19.5974486720342,25.548010037663843,-0.6868407464972184
2023-08-30,30825600,0.0402683039361992,59.036893234374986,25.35554666203801,-0.6364357727328505,1.681106309928021,950217615360000,0.0016215363018981,3485.354762766991,642.9037465307869,0.4050504928140604,2.8261184252798075,1241294.629815705,1819847656.0855496,781599939.1853188,-19618514.55595376,51821110.6673172,2.3773155602107594,1.02102485945543,-0.0256281891322762,0.067695299837244,1496.912701185951,-37.57319076536624,99.24729373485468,-16.137176932918006,42.625369485226464,-1.069916193405111
2023-09-01,11837100,0.0,59.036893234374986,23.876293061118503,-0.5139921720609578,1.681106309928021,140116936410000,0.0,3485.354762766991,570.0773703404155,0.2641879529399413,2.8261184252798075,0.0,698825608.9046202,282626068.59376585,-6084176.739902764,19899423.501248974,0.0,0.0,-0.0,0.0,1409.5821642819014,-30.344500985267263,99.24729373485468,-12.272227731248275,40.13858692273694,-0.8640754837052853
2023-09-04,7090400,-0.0516126879395693,41.40369318986447,23.630844922700465,0.0349876062917799,2.334576576799351,50273772160000,0.0026638695563473,1714.2658097604294,558.4168317607183,0.0012241325940286,5.450247792940177,-365954.6025667222,293568746.19341505,167552142.83991536,248076.12365123688,16553081.76013812,-2.136955896154145,-1.2196514247436947,-0.0018058044052901,-0.1204937723293728,978.4042529967568,1.4486161163526303,96.6600923140444,0.8267866984975522,55.16801704651438,0.0816812461270671
2023-09-05,10369400,-0.0136054474958999,38.23170956316419,24.343993381405426,0.5998996850675627,2.3408456005608014,107524456360000,0.0001851082015636,1461.66361612214,592.630013753911,0.3598796321441609,5.479558125664859,-141080.32726398527,396439889.1442747,252432604.9691454,6220599.794339585,24273164.370455176,-0.5201595171401275,-0.3312109237912481,-0.0081619036679936,-0.0318482519144384,930.7124845654834,22.93519052653672,89.49452913285121,14.603953962791945,56.98552980694415,1.4042725385682144
2023-09-06,7188100,0.0482756610131991,52.41018224870562,22.253473765475807,0.4287949553973963,2.912500578336765,51668781610000,0.0023305394462613,2746.8272033425374,495.21709463072,0.1838651137742551,8.482659618811992,347010.2789289767,376729631.02192086,159960194.77361664,3082221.0188920246,20935345.4071425,2.530136191878499,1.07430115586823,0.0207003599109345,0.1406028906205321,1166.3086157153762,22.473221759703137,152.64468611009036,9.542177290704329,64.81325521195032,1.2488655555828043
2023-09-07,5636200,-0.0131577344361308,48.85044246929103,20.371992252203206,0.4004079201965841,2.9136638314712764,31766750440000,0.0001731259754917,2386.365729445513,415.0180683238275,0.160326502556154,8.489436922823879,-74159.6228289209,275330863.8454181,114820622.73186772,2256779.1198119875,16421992.086938407,-0.6427611490984213,-0.2680492639894057,-0.0052684610800701,-0.0383372149306586,995.1808355010954,19.560104069811707,142.33376737414167,8.157107047965612,59.35713700025755,1.1666540749114245
2023-09-08,4704700,0.0133331687294653,52.43970028861447,19.263692389801296,0.2226749894531513,2.9411791242813745,22134202090000,0.0001777733883683,2749.9221663597123,371.0898444888884,0.049584150927961,8.650534641108553,62728.55892151553,246713057.94784448,90629893.58629815,1047619.0228802412,13837365.426006583,0.6991873720706884,0.2568460609857378,0.0029689632062107,0.0392152375276246,1010.1822553732434,11.677009708693646,154.23455177244483,4.289542499727756,56.65796991346156,0.654927030479184
2023-09-11,3748000,0.0,52.43970028861445,17.576922725992127,0.228336035272466,2.864197242426012,14047504000000,0.0,2749.922166359711,308.9482125154985,0.0521373450039488,8.203625843520772,0.0,196543996.68172696,65878306.37701849,855803.4602012028,10735011.264612691,0.0,0.0,0.0,0.0,921.7285597471632,11.973873254778615,150.19764496029606,4.013444847543548,50.34377360212175,0.6539994425738859
2023-09-12,2846900,0.0,52.43970028861445,16.05883002856387,0.2030073816801299,2.8588356957298737,8104839610000,0.0,2749.922166359711,257.8860218863047,0.0412119970166219,8.17294153517931,0.0,149290582.75165647,45717883.20831849,577941.7149051619,8138819.342173377,0.0,0.0,0.0,0.0,842.1202336836914,10.645646251682374,149.91648705846717,3.260061036944998,45.90955651731719,0.5803647492438143
2023-09-13,9279600,-0.0263155528919448,43.97400472501221,17.010558171433424,0.4080270067185565,2.952149719862188,86110976160000,0.0006925083240087,1933.713091555396,289.3590893037204,0.1664860382117049,8.715187968482395,-244197.80461609163,408061174.2462233,157851175.6076336,3786327.411545517,27394768.54043316,-1.1572002472116925,-0.4476422432818613,-0.0107374562766441,-0.0776874520979736,748.0223654057083,17.942581521374393,129.81784573016333,6.940767133301862,50.21771454049664,1.2045568135803937
2023-09-14,4975100,0.0067566296532348,46.37855731352224,17.867113500016018,0.2275072436221795,2.6112192500936047,24751620010000,4.565204427097275e-05,2150.970578483667,319.23374482245464,0.0517595459005617,6.818465972059407,33614.9081878088,230737960.49050447,88890676.3739297,1131871.287744705,12991076.891140692,0.3133627356187972,0.1207214688919212,0.0015371821885833,0.0176430414162801,828.6509474876998,10.55145773757272,121.1045816486388,4.064897743873276,46.65495071484914,0.5940712940819706
2023-09-15,11139600,0.0268455645279144,54.96842129497416,16.37436363902275,-0.5414511476846087,2.7849343648596503,124090688160000,0.0007206843348224,3021.527339661768,268.1197845829504,0.2931693453289799,7.755859416576223,299048.8506151555,612326225.8574941,182403861.19325784,-6031549.204747466,31023054.85079056,1.475658300871814,0.4395790356749208,-0.0145355617238804,0.0747631351978461,900.0729189469087,-29.76271479657484,153.08344544645652,-8.865917984953994,45.60152800102277,-1.5079059080795645
2023-09-18,4636800,-0.0130719025171039,50.47617925418321,15.030888764128807,-0.416121173787124,2.214050020354893,21499914240000,0.0001708746354166,2547.844672100435,225.92761703961364,0.1731568312739738,4.902017492633503,-60611.797591307804,234047947.9657967,69695225.02151245,-1929470.6586161368,10266107.134381568,-0.6598196946465499,-0.1964823126701255,0.0054394954190481,-0.0289418460340712,758.701835607854,-21.00420695954,111.75678570516156,-6.254671075592974,33.27913957417152,-0.921313093293484
2023-09-19,4897600,-0.0264899116357347,42.71821621222326,15.588583967392818,-0.0313834490195635,2.353887451387934,23986485760000,0.000701715418469,1824.8459963542543,243.0039501084564,0.0009849208723635,5.540786133801583,-129736.99122717464,209216735.72098464,76346648.83870307,-153703.57991821456,11528399.181917546,-1.131601772698007,-0.4129402118224676,0.0008313447913528,-0.0623542705877313,665.9165003614835,-1.3406449607030029,100.55387308762892,-0.4892235302278586,36.69377218575309,-0.0738731068284236
2023-09-20,6591200,0.0204081278051109,49.221884921691725,15.328730229544156,-0.1324126800575892,1.8514728146740225,43443917440000,0.0004164916805097,2422.793955244263,234.9699704501408,0.0175331178400334,3.4279515834769465,134514.0519890471,324431287.8958545,101034726.68897144,-872758.4567955818,12203427.616079416,1.004526518290347,0.3128306856146043,-0.0027022948976325,0.0377850938295558,754.5089953542796,-6.51760169996744,91.1329818195254,-2.0297182515737258,28.380727303472888,-0.2451584774447554
2023-09-21,3783200,0.0066665417947668,51.2709631774533,15.094861865480356,-0.1209536919339061,1.8146100225697823,14312602240000,4.444277950137374e-05,2628.711665143772,227.85485473793312,0.0146297955924422,3.292809534010706,25220.86091796209,193968307.89294133,57106881.40948529,-457592.0073243539,6865032.637386001,0.3418000188804466,0.1006305275124577,-0.0008063428425087,0.0120971735566643,773.9281068737873,-6.201412285320334,93.036803648613,-1.82577927186218,27.391287630407056,-0.219483781650084
2023-09-22,7042600,-0.006622393332832,49.070762634937786,16.05826204821123,-0.1488418594700483,1.7708275598526535,49598214760000,4.385609345473904e-05,2407.9397455744065,257.86778000902115,0.0221538991305016,3.135830246733704,-46638.86728580335,345585752.93281287,113091916.3007324,-1048233.6795037622,12471230.1730183,-0.3249658913105985,-0.1063441275249447,0.0009856893378007,-0.0117271166259635,787.9911652974031,-7.303783556197507,86.89585885693566,-2.3901415831130657,28.43641299830837,-0.2635732668092772
2023-09-25,5209900,-0.0133332538693971,44.7985956111048,16.925312662736463,-0.0545328016452638,1.8106836580488832,27143058010000,0.0001777756587457,2006.9141687272977,286.46620873138727,0.0029738264552816,3.278575309525285,-69464.91933417195,233396203.27429485,88179186.4415907,-284110.44329165993,9433480.790068876,-0.5973110482753189,-0.2256694905511866,0.0007270996885457,-0.0241423048899343,758.2302375694421,-2.442992928446764,81.11608497656788,-0.9229847182210794,30.646387045784746,-0.0987416527667004
2023-09-26,5191900,0.0270267774843326,53.74710047747208,16.746795793527173,-0.4620703668517729,2.0396344296202096,26955825610000,0.0007304467011876,2888.750809735479,280.4551693500994,0.213509023922532,4.160108606492158,140320.32602090688,279049570.9689873,86947689.08041373,-2399023.13765772,10589577.995145166,1.4526109250327088,0.4526119234872175,-0.0124882729870068,0.0551247458787292,900.0917161904117,-24.834942434844617,109.62443662610885,-7.738198075906828,34.15734128629692,-0.9424546291381168
